theta_0,theta_1,distances,
0.00235012, 0.0130892, 157.843, 
0.00115887, 0.0302922, 107.125, 
0.00197908, 0.0714202, 47.7712, 
8.23146e-05, 0.1082, 325.199, 
0.000316783, 0.167494, 320.403, 
0.00198582, 0.0165643, 134.187, 
0.00114525, 0.180196, 298.326, 
0.00237349, 0.150419, 111.666, 
0.00229035, 0.186945, 195.654, 
0.00294811, 0.100453, 62.4447, 
0.00158128, 0.193347, 282.276, 
0.00211319, 0.00902357, 199.113, 
0.000256454, 0.0362835, 301.752, 
0.00195264, 0.137907, 150.662, 
0.000672023, 0.107667, 302.821, 
0.000424206, 0.150257, 317.784, 
0.000325251, 0.187807, 322.463, 
0.00280604, 0.147538, 70.3654, 
0.00257184, 0.184173, 173.883, 
0.00132126, 0.0359317, 83.5575, 
0.00205838, 0.118461, 104.657, 
0.00236619, 0.0811174, 45.1234, 
0.00212932, 0.0468807, 66.2621, 
0.00093898, 0.0210109, 141.719, 
0.00288043, 0.0701367, 74.9904, 
0.00255581, 0.0217764, 115.204, 
0.00274099, 0.0179872, 133.314, 
0.00207034, 0.0534225, 59.1942, 
0.00125387, 0.118264, 242.856, 
0.00147002, 0.0290029, 93.278, 
0.00143034, 0.0523018, 65.0976, 
0.000519459, 0.0104811, 225.293, 
0.00110455, 0.184166, 300.158, 
0.00154846, 0.131849, 221.341, 
0.0019319, 0.143406, 180.881, 
0.0024134, 0.0530958, 69.0018, 
0.00207699, 0.165146, 208.437, 
0.00129076, 0.076966, 138.212, 
0.00100484, 0.0326361, 118.095, 
0.00149242, 0.073095, 73.0418, 
0.00201436, 0.0893142, 47.8072, 
0.000775921, 0.192871, 315.82, 
0.00299358, 0.0691072, 74.5398, 
0.00231301, 0.0349621, 84.4365, 
0.00299517, 0.0377155, 92.985, 
0.00194868, 0.130836, 148.778, 
0.00154532, 0.146371, 243.253, 
0.00129718, 0.122367, 248.137, 
0.00120861, 0.0163619, 145.891, 
0.00282401, 0.070687, 68.6871, 
0.00287687, 0.0483946, 83.7413, 
0.000680245, 0.158436, 312.336, 
0.000393235, 0.0699413, 308.875, 
0.00293345, 0.106868, 55.3103, 
0.00137136, 0.155705, 274.628, 
0.00265953, 0.0677439, 69.0782, 
0.00213069, 0.102687, 56.5284, 
0.000202268, 0.163242, 323.484, 
0.000840525, 0.072913, 228.784, 
0.00250611, 0.180771, 168.388, 
0.00156486, 0.0232365, 108.869, 
0.00172636, 0.10677, 131.745, 
0.00244939, 0.130497, 66.2085, 
0.00255511, 0.0969372, 41.9722, 
0.00218924, 0.133174, 120.905, 
0.00253991, 0.111382, 40.6377, 
0.000705999, 0.0147737, 186.044, 
0.000670555, 0.171417, 315.111, 
0.00134578, 0.190992, 290.877, 
0.00125716, 0.0843209, 177.474, 
0.00172977, 0.144174, 219.415, 
0.00236227, 0.0529605, 66.3985, 
0.00299746, 0.180492, 113.365, 
0.00289433, 0.0409424, 89.1274, 
0.00127872, 0.0651438, 109.039, 
0.000413692, 0.0169126, 233.019, 
0.000622819, 0.031425, 203.181, 
0.00049251, 0.109464, 310.969, 
0.00252086, 0.160709, 132.213, 
0.000874093, 0.0609864, 197.289, 
0.00274706, 0.026214, 106.93, 
0.00141812, 0.172535, 273.249, 
0.00112495, 0.067806, 153.375, 
0.00264018, 0.0159045, 141.943, 
0.00125152, 0.160676, 286.838, 
0.00126179, 0.0860622, 172.524, 
0.0024338, 0.0321106, 90.1071, 
0.00181981, 0.0377175, 74.4823, 
0.00240999, 0.0595745, 63.1865, 
0.000732005, 0.19766, 316.826, 
0.00284912, 0.0388215, 89.9188, 
0.00254421, 0.0275851, 98.9714, 
0.000745735, 0.0960106, 284.346, 
0.000559356, 0.0156777, 201.603, 
0.00169388, 0.0822934, 69.2162, 
0.002289, 0.118753, 73.5558, 
0.00117101, 0.112108, 245.996, 
0.00253784, 0.141156, 79.3863, 
0.00197112, 0.186063, 233.056, 
8.09915e-05, 0.0299121, 322.264, 
0.00192121, 0.132226, 154.926, 
0.00231529, 0.176179, 177.415, 
0.000697384, 0.176118, 314.474, 
0.00229943, 0.0876505, 42.7753, 
0.00295585, 0.0592143, 79.5868, 
0.00105456, 0.163066, 299.546, 
0.00128129, 0.0108388, 181.657, 
0.00165933, 0.174069, 253.047, 
0.00156797, 0.17184, 265.534, 
0.00270168, 0.039521, 86.4666, 
0.00106574, 0.0728776, 187.93, 
0.00252906, 0.188226, 192.465, 
0.000798095, 0.0601847, 210.992, 
0.000148188, 0.0370736, 317.184, 
0.00105357, 0.0967874, 239.189, 
0.00177586, 0.120141, 147.243, 
0.00245542, 0.141916, 87.1611, 
0.000512631, 0.15416, 318.675, 
0.00240344, 0.0364371, 84.0964, 
0.00129688, 0.16967, 286.178, 
0.000613067, 0.133925, 313.779, 
0.00277737, 0.0476369, 81.052, 
0.000631678, 0.115125, 307.073, 
0.00211114, 0.0487594, 64.8936, 
0.000107312, 0.163982, 324.857, 
0.00250224, 0.187684, 178.578, 
0.00206734, 0.179262, 228.824, 
0.000316107, 0.185281, 322.707, 
0.000831802, 0.0707079, 244.388, 
0.000896174, 0.0264076, 131.491, 
0.000207143, 0.156107, 323.397, 
0.00140157, 0.0939312, 166.768, 
0.00291805, 0.181421, 108.691, 
0.00246318, 0.0886724, 43.0373, 
0.00266181, 0.0378963, 87.1258, 
0.00233621, 0.157299, 149.03, 
0.00255039, 0.196046, 189.242, 
5.69268e-05, 0.0138623, 323.651, 
0.00162573, 0.194493, 274.132, 
0.00269484, 0.139382, 72.7443, 
0.0029426, 0.0621188, 77.3169, 
0.000448705, 0.104574, 312.781, 
0.00274807, 0.0528854, 79.6923, 
0.00243493, 0.166553, 136.143, 
0.00292122, 0.151926, 70.7981, 
0.000232872, 0.00750541, 289.7, 
0.000861038, 0.117349, 289.197, 
5.6877e-05, 0.0265829, 323.945, 
7.44939e-05, 0.0371037, 322.356, 
0.000527465, 0.0931025, 302.911, 
0.000295693, 0.16489, 322.089, 
0.00228347, 0.0377231, 80.0956, 
0.00143473, 0.150717, 259.436, 
0.00264464, 0.150086, 100.52, 
0.00258316, 0.0493202, 74.9808, 
0.0022376, 0.112193, 58.3864, 
0.00128183, 0.193362, 300.316, 
0.00180706, 0.140394, 202.264, 
0.000796002, 0.128598, 299.76, 
0.000173189, 0.119657, 323.572, 
0.00244252, 0.168465, 156.271, 
0.00255253, 0.14604, 98.1551, 
0.000452471, 0.0923831, 310.264, 
0.0026126, 0.0616595, 67.8718, 
0.00096157, 0.0742425, 214.131, 
0.00152488, 0.165158, 267.478, 
0.0019805, 0.112412, 93.4248, 
0.00191249, 0.173652, 226.88, 
0.00267087, 0.185646, 161.986, 
0.000858535, 0.0785593, 255.172, 
0.00189591, 0.129976, 155.009, 
0.000134837, 0.127428, 323.881, 
0.00236787, 0.0607528, 62.68, 
0.00132998, 0.0976408, 169.149, 
0.000525421, 0.182426, 318.5, 
0.0010991, 0.106569, 254.104, 
0.00127062, 0.146722, 271.842, 
0.00290991, 0.0125073, 166.717, 
0.000220312, 0.126722, 322.386, 
0.00221421, 0.162035, 180.54, 
0.00115734, 0.0620059, 129.845, 
0.00198352, 0.0691431, 44.1114, 
0.00285336, 0.153106, 76.867, 
0.00113895, 0.160193, 293.984, 
0.00129454, 0.122048, 234.146, 
0.00183798, 0.0844577, 58.7614, 
0.000185726, 0.168333, 324.163, 
0.00190086, 0.138023, 163.146, 
0.000706668, 0.0873001, 289.837, 
0.000996263, 0.0213513, 133.069, 
0.00183962, 0.0644074, 46.8166, 
0.00291716, 0.149442, 70.452, 
0.00278263, 0.0512144, 78.7332, 
0.00159731, 0.18541, 279.457, 
0.000117776, 0.170969, 325.279, 
0.00088285, 0.0306039, 129.012, 
0.00248039, 0.150547, 107.226, 
0.00197145, 0.117048, 104.082, 
0.00293789, 0.185272, 140.816, 
0.00177337, 0.19518, 277.089, 
0.000709655, 0.025376, 170.221, 
0.00142122, 0.163544, 270.855, 
0.000689188, 0.094318, 296.295, 
0.00138117, 0.0424517, 72.5833, 
0.00278276, 0.0608797, 72.9759, 
0.00259809, 0.110067, 42.8131, 
0.000480152, 0.194177, 319.383, 
0.00213193, 0.082374, 50.7212, 
0.000949174, 0.109117, 273.152, 
0.00289728, 0.116086, 50.9675, 
0.000628074, 0.156112, 316.115, 
0.00239602, 0.0924365, 41.9456, 
0.0023597, 0.116501, 67.1466, 
0.000278188, 0.127589, 320.631, 
0.00199787, 0.0465307, 64.2289, 
0.001849, 0.125009, 164.99, 
0.00223277, 0.00761955, 216.263, 
0.00207085, 0.156983, 177.073, 
0.00202775, 0.048688, 61.3475, 
0.00178102, 0.115788, 139.829, 
0.00234053, 0.105573, 42.8619, 
0.000277744, 0.119476, 320.724, 
0.00197484, 0.0651401, 49.9905, 
0.000848696, 0.131705, 296.359, 
0.00187843, 0.170447, 232.953, 
0.00120531, 0.13352, 274.055, 
0.000616163, 0.118769, 307.245, 
0.000292161, 0.0794306, 317.214, 
0.00278703, 0.159463, 112.521, 
0.00113904, 0.0918363, 219.407, 
0.000706725, 0.186352, 314.796, 
0.00276197, 0.0813238, 61.4817, 
0.00167989, 0.0910429, 85.9596, 
0.000215725, 0.0601432, 316.528, 
0.0014292, 0.0512577, 73.3364, 
0.0016713, 0.0775412, 64.1105, 
0.000821704, 0.0213935, 152.879, 
0.000745509, 0.10426, 291.071, 
0.000760999, 0.0543961, 211.945, 
0.00247871, 0.072125, 56.6132, 
0.00289278, 0.12454, 48.5701, 
0.00194429, 0.127736, 151.175, 
0.000294238, 0.121413, 319.555, 
0.000845139, 0.0697333, 238.306, 
0.000392983, 0.156639, 320.742, 
0.000799365, 0.10727, 289.911, 
0.00133325, 0.0508064, 78.8574, 
0.00143549, 0.0404024, 71.4821, 
0.000730271, 0.0374052, 185.24, 
0.000975868, 0.147751, 299.954, 
0.00112681, 0.169918, 297.415, 
0.0010996, 0.137069, 288.182, 
0.00263905, 0.160442, 121.587, 
0.000321741, 0.153109, 321.4, 
0.00273528, 0.0503483, 76.9523, 
0.00185172, 0.0184949, 126.041, 
0.000252163, 0.170919, 323.106, 
0.00117971, 0.197861, 302.78, 
0.00241424, 0.171015, 159.681, 
0.000512438, 0.102782, 308.112, 
0.00207489, 0.0429221, 71.7611, 
0.000510931, 0.192085, 318.14, 
0.000905304, 0.170007, 302.047, 
0.00230306, 0.0567397, 63.005, 
0.000700686, 0.145688, 310.938, 
0.000644802, 0.185864, 316.97, 
0.0022723, 0.179716, 192.141, 
0.00173485, 0.0970807, 99.3299, 
0.00179149, 0.0413106, 68.8715, 
0.00167317, 0.0620046, 52.2316, 
0.000679284, 0.130021, 305.26, 
0.00116174, 0.110255, 247.635, 
0.00241093, 0.0541498, 68.6129, 
0.000664287, 0.135432, 307.181, 
0.000755098, 0.0504308, 206.149, 
0.0029238, 0.186697, 138.751, 
0.00190035, 0.139695, 173.518, 
0.00250411, 0.181882, 158.809, 
0.00254617, 0.00562273, 248.056, 
0.00265906, 0.0525461, 73.0079, 
0.000962281, 0.18809, 308.995, 
0.000601542, 0.00992869, 218.752, 
0.00075299, 0.0242349, 159.264, 
0.000872392, 0.106468, 282.414, 
0.0006495, 0.0712881, 273.236, 
0.00223048, 0.176926, 192.902, 
0.00196552, 0.111585, 108.154, 
0.00029155, 0.0261391, 289.369, 
0.00110838, 0.0326513, 98.9621, 
0.00107785, 0.0458902, 110.431, 
0.00228402, 0.120872, 71.2799, 
0.00277273, 0.172455, 130.772, 
0.00249977, 0.198022, 191.042, 
0.00136892, 0.101156, 191.04, 
0.0015326, 0.196224, 284.038, 
0.00241415, 0.162331, 159.501, 
0.00086021, 0.0594732, 208.993, 
0.00221976, 0.0271304, 97.0948, 
0.000784237, 0.0728458, 258.711, 
0.00168474, 0.112638, 158.738, 
0.00204348, 0.00693947, 226.506, 
0.000842534, 0.124715, 292.832, 
0.000290152, 0.0844254, 316.155, 
0.00218973, 0.0731066, 52.6616, 
0.00205754, 0.102777, 50.564, 
0.000461826, 0.165058, 319.103, 
0.000980859, 0.0848518, 240.344, 
0.00111275, 0.198466, 307.802, 
0.000320228, 0.0887517, 316.91, 
0.000111065, 0.0551159, 322.206, 
0.0027265, 0.199106, 183.663, 
0.000902016, 0.174884, 306.477, 
0.00102262, 0.0347617, 115.841, 
0.0010043, 0.0460687, 119.037, 
0.00263811, 0.172407, 126.273, 
0.000433354, 0.11418, 316.031, 
0.000725865, 0.0814739, 280.732, 
0.00205027, 0.0989406, 56.7001, 
0.000723435, 0.0920549, 294.886, 
0.000376011, 0.0395338, 287.818, 
0.0024156, 0.0363272, 84.3357, 
0.00107295, 0.121247, 269.077, 
0.00275699, 0.0206561, 123.013, 
0.00120677, 0.169968, 291.569, 
0.000332204, 0.0519527, 305.565, 
0.00107848, 0.0384816, 109.804, 
0.00100481, 0.0510752, 139.89, 
0.000203371, 0.0644816, 318.112, 
0.00163102, 0.0529538, 58.483, 
0.00278737, 0.126334, 50.4392, 
0.00102278, 0.130685, 290.278, 
0.000350951, 0.0647675, 309.024, 
0.00215542, 0.161603, 173.574, 
0.00124537, 0.195311, 296.269, 
0.000203185, 0.0797802, 320.712, 
0.00213918, 0.141731, 140.687, 
0.00124064, 0.0964358, 216.847, 
0.0023173, 0.110045, 57.2056, 
0.00205094, 0.0419526, 70.5362, 
0.000902715, 0.00855446, 217.019, 
0.00168984, 0.0629558, 58.1403, 
0.0018744, 0.195741, 257.013, 
6.35896e-05, 0.162934, 325.402, 
0.000707325, 0.11356, 298.936, 
0.00269479, 0.199973, 163.56, 
0.00273193, 0.105791, 45.7254, 
0.00143254, 0.0856078, 126.206, 
0.000763886, 0.0296504, 156.728, 
0.00290195, 0.0524742, 82.5659, 
0.00012629, 0.00697727, 315.633, 
0.00109763, 0.114853, 266.732, 
0.000809509, 0.11479, 294.213, 
0.00265634, 0.0333011, 92.295, 
0.00156001, 0.151519, 252.988, 
0.000255869, 0.161599, 323.003, 
0.00282812, 0.128988, 48.7623, 
0.000681141, 0.0893053, 287.64, 
0.00160215, 0.10184, 134.518, 
0.000783415, 0.0255712, 151.41, 
0.000150656, 0.137553, 323.974, 
0.00105261, 0.0947468, 243.796, 
0.00273563, 0.0383995, 88.5767, 
0.00221815, 0.0522087, 62.7376, 
0.00173335, 0.0634275, 60.0298, 
0.00260094, 0.185326, 158.211, 
0.00114793, 0.105868, 240.574, 
0.00130564, 0.0668617, 102.326, 
0.00264301, 0.129389, 76.375, 
0.000933576, 0.158987, 301.669, 
0.00142735, 0.14324, 253.331, 
0.000811637, 0.0963897, 286.014, 
0.0017057, 0.0209561, 116.47, 
0.00245755, 0.0491141, 71.6123, 
0.00263527, 0.0286582, 98.7686, 
0.00201153, 0.131498, 153.224, 
0.00021572, 0.152722, 323.224, 
0.00244056, 0.180983, 194.194, 
0.00216961, 0.120401, 95.3976, 
0.00180719, 0.0284318, 93.2389, 
0.00266147, 0.0610577, 69.1731, 
0.00152614, 0.196321, 287.527, 
0.00271989, 0.177578, 138.836, 
0.00199253, 0.158358, 193.985, 
0.00265731, 0.0519847, 76.584, 
0.00249635, 0.181796, 180.603, 
0.000401299, 0.0222019, 253.773, 
0.00268807, 0.0830579, 57.4296, 
0.0021387, 0.0432602, 71.0122, 
0.00148813, 0.105709, 181.104, 
0.00275653, 0.0261028, 105.529, 
0.000427369, 0.172147, 320.239, 
0.00223362, 0.191612, 216.026, 
0.00116266, 0.0449665, 95.1313, 
0.00186104, 0.0982309, 83.9284, 
0.00285007, 0.179326, 132.906, 
0.000938044, 0.170524, 307.976, 
0.00296885, 0.177081, 115.961, 
0.000372425, 0.0635063, 303.013, 
0.00240716, 0.108736, 43.9789, 
0.00143922, 0.0676069, 82.2442, 
0.00193243, 0.0439208, 69.9517, 
0.00193735, 0.0602609, 52.9757, 
0.000413922, 0.0477989, 289.115, 
0.00278503, 0.132628, 46.658, 
0.000910068, 0.167353, 306.181, 
0.000200222, 0.049588, 316.838, 
0.000765843, 0.0279089, 150.665, 
0.00262858, 0.0231946, 111.011, 
0.00204379, 0.158013, 206.403, 
0.00182562, 0.0322492, 86.2239, 
0.00166773, 0.0768716, 57.7687, 
0.00150475, 0.176223, 274.652, 
0.00103007, 0.0564003, 137.687, 
0.00267524, 0.101045, 46.6094, 
0.00120695, 0.0955137, 201.156, 
0.00242628, 0.0517177, 70.0773, 
0.00221325, 0.153055, 143.115, 
0.00203025, 0.124095, 118.365, 
0.00221534, 0.0408918, 75.8603, 
0.0019817, 0.161721, 196.98, 
0.00266813, 0.0944241, 45.6259, 
0.000585151, 0.166568, 316.303, 
7.28302e-05, 0.132128, 325.628, 
0.00196796, 0.0857334, 60.4668, 
0.000806013, 0.0782939, 266.356, 
0.0027985, 0.0886379, 58.7154, 
0.00167486, 0.138988, 215.337, 
0.0019575, 0.0998557, 73.8816, 
0.00139957, 0.125058, 231.664, 
0.00077929, 0.0376518, 170.139, 
0.00113907, 0.188501, 305.789, 
0.000949775, 0.189868, 309.254, 
6.43137e-05, 0.108819, 325.048, 
0.00177615, 0.150325, 229.16, 
0.000256371, 0.0697277, 316.078, 
0.000792351, 0.0555507, 210.585, 
0.002663, 0.117433, 51.9881, 
0.000896012, 0.148565, 300.73, 
0.00171281, 0.0515239, 57.8318, 
0.000531217, 0.0772933, 296.065, 
0.00250473, 0.0969589, 52.7658, 
0.00283474, 0.0716102, 67.8605, 
0.00200258, 0.143025, 167.661, 
0.00129328, 0.169973, 290.384, 
0.00261961, 0.141626, 88.8942, 
0.00242361, 0.103259, 42.9015, 
0.00245808, 0.100087, 37.089, 
0.00127327, 0.0735026, 124.983, 
0.00139051, 0.146647, 267.764, 
0.0023595, 0.0486116, 70.8627, 
0.00108552, 0.182023, 300.367, 
7.24877e-05, 0.0940458, 324.788, 
0.00255762, 0.168391, 142.218, 
0.00106687, 0.136627, 289.22, 
0.00126282, 0.109788, 229.432, 
0.000669108, 0.0576765, 249.944, 
0.00272857, 0.0846241, 59.1988, 
0.00105194, 0.163422, 296.303, 
0.00131828, 0.144617, 264.882, 
0.00131334, 0.0123699, 169.162, 
0.000204673, 0.0958747, 321.552, 
0.00161405, 0.0764575, 71.8899, 
0.0023563, 0.178487, 191.097, 
0.0014049, 0.14104, 258.065, 
0.000532697, 0.111162, 311.581, 
0.00206748, 0.126028, 119.67, 
0.000221648, 0.141101, 322.563, 
0.00131329, 0.0289912, 95.3979, 
0.00224352, 0.114018, 67.1382, 
0.00250402, 0.187666, 180.834, 
0.00244923, 0.0537053, 66.8859, 
0.00190446, 0.165042, 218.474, 
0.000333854, 0.032648, 292.713, 
5.64169e-05, 0.138769, 325.998, 
0.00176324, 0.178836, 247.627, 
0.000648144, 0.0265373, 185.303, 
0.00104431, 0.0811694, 215.159, 
0.00274141, 0.125944, 53.0719, 
0.0015693, 0.105762, 157.417, 
0.000920643, 0.0620719, 197.907, 
0.000119216, 0.0734491, 323.126, 
0.00267882, 0.122023, 45.4836, 
0.000128622, 0.0106271, 312.799, 
0.000335, 0.129732, 319.851, 
0.00126481, 0.124639, 256.357, 
0.000144468, 0.1141, 324.064, 
0.00261482, 0.0952103, 51.2027, 
0.000999779, 0.058906, 158.701, 
0.00172538, 0.148949, 219.858, 
0.00142865, 0.0294135, 90.7834, 
0.000275748, 0.19993, 323.602, 
0.000331791, 0.0123504, 255.976, 
0.00290312, 0.176532, 116.382, 
0.001148, 0.0690262, 145.636, 
0.00175761, 0.0494185, 58.618, 
0.00282144, 0.107396, 46.882, 
0.00232795, 0.115922, 58.1693, 
0.00188774, 0.0995002, 80.8916, 
0.00207012, 0.040486, 74.6176, 
0.00299062, 0.129563, 51.5556, 
0.00251927, 0.163503, 139.398, 
0.00164546, 0.0551639, 58.1027, 
0.00128574, 0.0341394, 89.9508, 
0.00086012, 0.1816, 311.598, 
0.00182209, 0.180116, 251.995, 
0.00160026, 0.0380407, 76.0152, 
0.000896319, 0.0782137, 244.378, 
0.000985114, 0.172249, 303.678, 
0.000599226, 0.155844, 318.357, 
0.00125363, 0.0721099, 132.268, 
0.00297063, 0.142925, 52.7289, 
0.00120443, 0.138464, 280.77, 
0.00210627, 0.074959, 40.2847, 
0.000455552, 0.180823, 320.866, 
0.00120523, 0.0778438, 155.465, 
0.000785387, 0.102141, 285.725, 
0.00267249, 0.088917, 50.0115, 
0.000885616, 0.0493816, 157.521, 
0.00264387, 0.123004, 52.7863, 
0.00143759, 0.105358, 186.003, 
0.00139382, 0.176837, 290.036, 
9.37607e-05, 0.0392487, 321.527, 
0.00262192, 0.0194743, 125.032, 
0.00247231, 0.117629, 50.4535, 
0.00155444, 0.0335401, 82.6506, 
0.00218131, 0.165282, 181.537, 
0.000831961, 0.0203349, 148.097, 
0.000160471, 0.0463558, 318.768, 
0.00231161, 0.176957, 170.081, 
5.61157e-05, 0.143262, 325.836, 
0.000705318, 0.0263404, 164.614, 
0.00110039, 0.0879056, 213.575, 
0.000397646, 0.127575, 318.05, 
0.000811327, 0.120358, 294.058, 
0.00264416, 0.0714497, 64.781, 
0.00189481, 0.0507422, 63.5447, 
0.00266998, 0.189625, 162.538, 
0.00245234, 0.165569, 149.649, 
0.00233859, 0.17586, 177.768, 
0.00147099, 0.118928, 215.742, 
0.000489169, 0.095293, 309.423, 
0.00297566, 0.176458, 100.907, 
0.00175442, 0.118843, 152.536, 
0.000867263, 0.198743, 314.981, 
0.00119721, 0.14408, 278.833, 
0.000717292, 0.18803, 315.21, 
0.000540129, 0.118849, 311.558, 
0.00074845, 0.0977471, 285.198, 
0.00252076, 0.0578601, 67.8781, 
0.00197751, 0.132764, 166.974, 
0.00243179, 0.0448093, 75.9195, 
0.00247816, 0.0463672, 74.2131, 
0.00171122, 0.130089, 180.54, 
0.00237311, 0.0918399, 47.6341, 
0.000250873, 0.0910651, 318.474, 
0.00274297, 0.0493224, 80.5402, 
0.00141503, 0.167571, 268.388, 
0.000608894, 0.136341, 312.368, 
0.000283014, 0.124032, 321.423, 
0.00268534, 0.15405, 100.985, 
0.000234992, 0.0275278, 303.254, 
0.00261976, 0.0622982, 68.8134, 
0.00119827, 0.0692342, 139.037, 
0.00217167, 0.0851153, 46.7766, 
0.000215288, 0.0993599, 320.491, 
0.000315762, 0.198181, 323.259, 
0.00229151, 0.148598, 138.047, 
0.00149675, 0.114222, 187.742, 
0.00099838, 0.184309, 306.696, 
0.00295108, 0.0825873, 65.2186, 
0.00224591, 0.0953473, 39.3372, 
0.00213907, 0.175632, 220.16, 
0.000999434, 0.0771267, 220.407, 
0.00103465, 0.187339, 306.532, 
0.00205746, 0.157206, 191.615, 
0.00150516, 0.158715, 257.567, 
0.000308474, 0.100471, 318.833, 
0.00263871, 0.167433, 120.346, 
0.00250625, 0.0318818, 92.2584, 
0.00222999, 0.0158307, 140.847, 
0.000781105, 0.117676, 296.242, 
0.00179343, 0.109519, 129.688, 
0.000206798, 0.0545083, 314.487, 
0.00130302, 0.0456893, 78.9956, 
0.00240085, 0.113146, 53.1069, 
0.00129933, 0.134233, 270.604, 
0.00217554, 0.191069, 241.213, 
0.00129521, 0.120091, 243.332, 
0.00254944, 0.163954, 114.268, 
0.00237848, 0.178427, 178.383, 
0.00214791, 0.0341886, 83.0278, 
0.00283221, 0.0180905, 131.684, 
0.00170196, 0.0819533, 66.3416, 
0.00148924, 0.163025, 272.396, 
0.000378538, 0.121944, 317.679, 
0.00167262, 0.100258, 123.622, 
0.00271494, 0.0284366, 101.469, 
0.0024288, 0.0585006, 64.9446, 
0.000873235, 0.128143, 300.632, 
0.00283692, 0.0311587, 98.5039, 
0.00299859, 0.0587265, 80.7176, 
0.00139142, 0.0109377, 181.986, 
0.00160649, 0.178491, 269.175, 
0.00152942, 0.129697, 233.903, 
0.000606794, 0.126367, 308.992, 
0.00279917, 0.155168, 87.0165, 
0.000239177, 0.0159456, 286.708, 
0.000811765, 0.174556, 311.148, 
0.00041776, 0.133411, 317.406, 
0.000497236, 0.102236, 308.962, 
0.000272865, 0.0654644, 313.778, 
0.00156248, 0.0340397, 85.6639, 
0.00118655, 0.162457, 288.315, 
0.00260649, 0.180149, 139.09, 
0.000896424, 0.134555, 296.585, 
0.00162958, 0.143906, 233.442, 
0.00165096, 0.136549, 214.829, 
0.00088528, 0.0442331, 155.333, 
0.000707352, 0.0671572, 250.984, 
0.00109126, 0.122756, 276.015, 
0.00210828, 0.179419, 219.522, 
0.00128057, 0.10869, 220.9, 
0.000826615, 0.127117, 298.16, 
0.00121643, 0.0419925, 92.9409, 
0.00267527, 0.0347708, 90.7523, 
0.000331517, 0.184599, 321.916, 
0.00144993, 0.171674, 279.388, 
0.000751535, 0.047557, 197.932, 
0.00274046, 0.19856, 168.992, 
0.000470443, 0.160359, 318.388, 
0.00247818, 0.0770477, 49.4448, 
0.000520247, 0.0477824, 262.518, 
0.00111761, 0.150795, 297.55, 
0.00251536, 0.0363369, 84.8688, 
0.000345129, 0.0761288, 313.611, 
0.000428574, 0.146499, 318.738, 
0.000774964, 0.0501986, 207.593, 
0.00274751, 0.0556323, 76.45, 
0.00274881, 0.0689021, 70.499, 
0.00285475, 0.107679, 50.5999, 
0.00197874, 0.194225, 244.244, 
0.000609623, 0.0142817, 196.882, 
0.000451329, 0.0536792, 292.279, 
0.0017387, 0.156111, 222.601, 
0.000770636, 0.129878, 299.389, 
0.00234714, 0.184465, 169.43, 
0.00107349, 0.0651048, 161.448, 
0.00260822, 0.124428, 61.2996, 
0.00229435, 0.00721375, 222.459, 
0.000931771, 0.0533759, 163.704, 
0.000502426, 0.114646, 312.871, 
0.00263083, 0.00983633, 192.071, 
0.00285426, 0.0682196, 73.9695, 
0.00280964, 0.091921, 55.9948, 
0.00157105, 0.125298, 213.985, 
0.00232952, 0.145861, 140.49, 
0.00117691, 0.13017, 267.962, 
0.000968974, 0.0440977, 131.265, 
0.000115229, 0.0757751, 322.589, 
0.00165514, 0.131681, 206.676, 
0.00222607, 0.0759453, 50.731, 
0.00226115, 0.0222738, 112.106, 
0.00256442, 0.0590099, 68.3965, 
0.00148041, 0.0763207, 100.082, 
0.0017992, 0.179767, 260.564, 
0.00155059, 0.185179, 274.961, 
0.000896902, 0.143519, 301.865, 
0.00240407, 0.129636, 94.5082, 
0.00091253, 0.0856429, 252.491, 
0.00294554, 0.170865, 100.679, 
0.000149838, 0.140352, 323.708, 
0.000769427, 0.0201499, 159.572, 
0.0011718, 0.168635, 295.21, 
0.000294729, 0.089487, 319.049, 
0.00157997, 0.124973, 205.657, 
0.00218193, 0.0777753, 44.8669, 
0.00280872, 0.119363, 45.8396, 
0.000414993, 0.0225689, 249.837, 
0.00274768, 0.0517279, 77.7064, 
0.000801285, 0.162256, 307.73, 
0.00280575, 0.179488, 132.091, 
0.000832629, 0.184814, 310.953, 
0.00132774, 0.152148, 276.955, 
8.38809e-05, 0.166718, 325.618, 
0.000456492, 0.134849, 316.421, 
0.000528496, 0.028925, 215.847, 
0.000273201, 0.0244276, 290.75, 
0.000202195, 0.0841425, 321.204, 
0.00295703, 0.0810059, 67.6746, 
0.000138657, 0.0130169, 309.407, 
0.00286466, 0.105649, 49.8344, 
0.000216365, 0.0660244, 317.675, 
0.00152562, 0.0542162, 63.011, 
0.0023225, 0.00732271, 218.872, 
0.00200923, 0.00991085, 190.474, 
0.0029184, 0.0589194, 78.2193, 
0.00206578, 0.114032, 81.5356, 
0.00236693, 0.0279018, 96.2467, 
0.00214618, 0.0848204, 39.7264, 
0.000766576, 0.0927026, 282.041, 
0.00227738, 0.101095, 38.6486, 
0.00185877, 0.175461, 245.229, 
0.00207373, 0.0646092, 47.2705, 
0.00248971, 0.0375979, 85.1419, 
0.0025782, 0.0398844, 83.1377, 
0.000746351, 0.178458, 313.235, 
0.00203208, 0.074968, 40.6311, 
0.000369811, 0.165528, 320.286, 
